pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"(.*)-([\w\d]{32})\.(.*)";./attacks-gadget/uniq-between_26_1.txt;0.17;0.22;0.52;1.96;83.9;2.09;25.45;4.43;35.09;27.52;0.85;1.9;0.72;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.09751
