pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"[a-zA-Z""\']{1,50}"", ""\x22"", ""\x27"", ""[a-zA-Z\x22\x27]{1,50}";./attacks-gadget/stackoverflow-between_9091_1.txt;0.0;0.18;0.86;1.96;82.8;3.0;0.0;37.39;27.56;54.28;1.28;7.38;27.51;7.06;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.069237
