pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
^[A-Za-z0-9_]{1}[A-Za-z0-9_.-]{3,31};./attacks-gadget/uniq-between_991067_1.txt;0.04;0.03;0.02;0.48;0.29;0.52;0.02;0.28;0.08;0.05;0.02;0.03;0.44;0.82;1;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
