pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\d{9}X|\d{8}X\d|\d{7}X\d{2}|\d{6}X\d{3}|\d{5}X\d{4}|\d{4}X\d{5}|\d{3}X\d{6}|\d{2}X\d{7}|\d{1}X\d{8}|\d{10}|X\d{9}";./attacks-gadget/missing-20-08_68_1.txt;0.08;0.05;0.15;1.02;4.83;TO;0.1;0.3;0.14;0.07;24.82;12.63;2.02;2.87;0;0;0;0;0;TO;0;0;0;0;0;0;0;0;44.0
