pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"^User-Agent\x3a\sHash\x3a\s[0-9a-f]{8}(-[0-9a-f]{4}){4}[a-f0-9]{8}[\x2d\t]";./attacks-gadget/bech2-RN_04_1.txt;0.02;0.07;0.8;1.72;3.2;ERR;0.42;1.87;41.44;54.26;0.61;0.75;1.26;1.38;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;49.018816
"^User-Agent\x3a\s[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}=";./attacks-gadget/bech2-RN_06_1.txt;0.02;0.06;0.94;1.72;3.2;ERR;0.44;1.86;41.5;67.0;0.76;0.92;1.22;1.42;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;49.091287
"^[^\)]+\)+\s\{\s+createIframe\s*\(\s*[\x22\x27]\s*https?\x3a\x2f\x2f[^\r\x20]+\/\?[a-f0-9]{15,100}[\x22\x27]";./attacks-gadget/snort3-nested-RN2_06_1.txt;0.18;0.31;0.17;0.85;1.19;0.69;0.0;0.94;14.54;10.95;0.38;0.83;0.81;0.92;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.092512
"&guid=[a-f0-9]{8}(\x2d[a-f0-9]{4}){3}\x2d[a-f0-9]{12}&log=";./attacks-gadget/snort3-nested_00_1.txt;0.16;0.04;0.01;0.61;0.41;ERR;0.0;0.25;0.11;0.04;0.03;0.1;0.83;1.96;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;49.82544
&id=[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}&os=;./attacks-gadget/snort3-nested_01_1.txt;0.17;0.04;0.01;0.6;0.45;ERR;0.01;0.3;0.14;0.03;0.03;0.08;0.81;2.0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;49.411932
&mac=([A-F0-9]{2}-){5}[A-F0-9]{2}&md5=[a-f0-9]{32}$;./attacks-gadget/snort3-nested_04_1.txt;2.67;0.06;0.63;1.66;3.99;2.2;0.25;2.12;18.86;35.59;0.9;1.09;1.42;1.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.095942
"\.php\?.{3,4}1=.{8,15}2=(\w{2}:){5}\w{2}$";./attacks-gadget/snort3-nested_19_1.txt;0.27;0.1;0.73;2.16;3.9;2.84;0.45;2.21;33.81;43.84;0.52;0.78;6.15;2.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.938584
"\.php\?id=[a-f0-9]{8}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{12}-(\d{1,3}\.){3}\d{1,3}&gr";./attacks-gadget/snort3-nested_21_1.txt;0.2;0.06;0.53;1.76;3.36;2.54;0.29;2.09;27.58;29.6;0.33;0.43;1.82;1.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.095648
"\.php\?uid=[0-9a-f]{8}(-[0-9a-f]{4}){4}[0-9a-f]{8}&";./attacks-gadget/snort3-nested_26_1.txt;0.34;0.05;0.0;0.6;0.45;ERR;0.01;0.27;0.13;0.02;0.03;0.09;0.74;1.64;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;49.22316
"\.php\?uid=\x7b[A-F0-9]{8}-([A-F0-9]{4}-){3}[A-F0-9]{12}\x7d$";./attacks-gadget/snort3-nested_28_1.txt;0.0;0.07;0.55;1.61;3.8;2.28;0.2;2.02;18.87;30.92;1.1;1.15;1.48;1.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.097657
"\.php\?v0=[A-F0-9]{12}&v1=(\d{1,3}\.){3}\d{1,3}&v2=";./attacks-gadget/snort3-nested_29_1.txt;0.18;0.05;0.86;1.86;4.03;2.31;0.46;2.19;30.36;53.44;0.61;0.79;4.09;1.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.09751
"\/(read|write)\.php\?m=index(\d{1,2})?&a=[a-zA-Z0-9]{2,20}&SpyId=\d{15}&";./attacks-gadget/snort3-nested_30_1.txt;0.0;0.07;0.64;1.92;5.07;2.08;0.0;2.78;25.47;35.99;0.42;0.54;0.72;1.36;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.209237
"\/Upload\/[a-f0-9]{23}-[a-f0-9]{8}-([a-f0-9]{4}-){3}[a-f0-9]{12}$";./attacks-gadget/snort3-nested_32_1.txt;3.61;0.06;0.45;1.54;3.13;2.36;0.0;1.98;14.26;23.72;0.58;0.72;1.35;1.47;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.095207
"\/com(\.\w{1,20}){1,5}\.php$";./attacks-gadget/snort3-nested_37_1.txt;0.17;0.06;0.03;2.43;0.67;ERR;0.0;0.56;0.21;0.03;0.04;0.13;0.93;2.12;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;49.30464
"\/cpa[a-z]{1,10}\.ashx\?id=\d{1,4}&r=[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}$";./attacks-gadget/snort3-nested_38_1.txt;0.01;0.04;0.01;1.65;0.44;ERR;0.0;0.28;0.15;0.03;0.02;0.08;0.72;1.23;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;49.877982
"\/verify(.{3})?\.php\?k=[a-f0-9]{32}$";./attacks-gadget/snort3-nested_49_1.txt;0.4;0.11;1.79;2.16;5.74;1.91;0.0;2.91;62.75;TO;1.5;2.01;2.7;3.13;0;0;0;0;0;0;ERR;0;0;TO;0;0;0;0;49.09212
