pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"filename\=[a-z0-9]{24}\.jar";./attacks-gadget/snort2-between_61_1.txt;0.2;0.06;0.74;1.74;2.97;2.06;0.0;2.2;12.8;42.54;0.51;0.68;1.33;1.45;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.521302
"g\/\d{9}\/[0-9a-f]{32}\/[0-9]$";./attacks-gadget/snort2-between_62_1.txt;0.02;0.07;0.58;1.66;3.27;2.44;0.0;1.96;13.32;31.48;0.84;1.04;0.63;1.4;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.096628
"select\s+xmlquery\s*\x28\s*(\x27|\x22)[^\x27\x22]{512}";./attacks-gadget/snort2-between_63_1.txt;0.28;0.12;0.31;2.08;0.85;2.39;0.41;5.82;6.82;4.67;0.11;0.23;1.38;2.28;0;6984;0;0;0;0;0;0;504;7128;7128;504;0;0;49.885704
"stat2\.php\?w=\d+\x26i=[0-9a-f]{32}\x26a=\d+";./attacks-gadget/snort2-between_64_1.txt;0.02;0.06;0.53;1.7;2.56;2.0;0.3;1.93;14.57;26.8;0.86;0.96;1.56;1.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.097412
"document\.execCommand\(\s*[\x22\x27]InsertUnorderedList[\x22\x27]\s*\)\s*\x3B.{0,250}\s*\w+\.swapNode\(\s*[A-Za-z\(\)""\'\.\=\";./attacks-gadget/regexes-between_45_1.txt;ERR;ERR;ERR;ERR;ERR;ERR;0.0;0.26;9.47;32.29;ERR;0.02;0.09;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0;ERR;0;;ERR;49.996
"<rt[^?]*style\s*=\s*[\x22\x27]?-ms-hyphens\s*\x3A\s*auto\s*\x3B\s*[\x27\x22]?\>[\w\W]{680}";./attacks-gadget/bech1-between_00_1.txt;0.17;0.06;0.36;2.52;4.09;2.36;0.0;8.2;20.23;4.76;0.08;0.24;1.01;2.4;0;330;0;0;0;0;ERR;0;330;330;330;495;0;0;49.328235
"<xsl:[^>]*(apply-templates|choose|copy-of|for-each|if|number|for-each|value-of|variable).{0,255}(select|value|test)\s*\x3d\s*\x5c?\x22substring-after\s*\x28(\s*\x27[^\x22]\x27\s*|\s*[^\x27\x22\x2c]\s*)\x29";./attacks-gadget/bech1-between_01_1.txt;0.14;0.22;0.22;1.8;53.07;3.0;0.15;28.54;7.86;1.03;0.02;2.98;6.65;1.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.510035
"GET\s\/[\w-]{64}\sHTTP\/1\.[^\x2f]+Host\x3a\x20[^\x3a]+\x3a\d+\x20\x20";./attacks-gadget/bech1-between_02_1.txt;0.0;0.08;0.2;2.19;3.17;3.25;0.0;0.72;27.68;11.08;0.19;0.84;1.08;2.47;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.48625
"ID\s*\[\s*[^\]]*<[a-fA-F0-9]{140,}>";./attacks-gadget/bech1-between_03_1.txt;0.07;0.1;0.14;1.54;4.03;1.28;0.12;0.26;0.96;0.18;0.77;0.46;2.91;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.008575
"RegExp?\x23.{0,5}\x28\x3f[^\x29]{0,4}i.*\x28\x3f\x2d[^\x29]{0,4}i.{0,50}\x7c\x7c";./attacks-gadget/bech1-between_04_1.txt;0.02;0.58;0.44;1.65;8.27;2.77;0.34;4.32;24.66;19.46;0.85;1.07;4.05;2.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.818528
