pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
A{1000};../runGen4Rest/hyper-03-08/bech2-above_00_1.txt;0.02;1.59;0.04;4.02;0.12;0.34;0.02;0.28;0.07;0.01;0.02;0.02;0.22;0.7;1;1;1;1;1;1;1;0;1;1;1;1;1;1;10.5
TIME_ZONE\s*=\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,}));../runGen4Rest/hyper-03-08/bech2-above_01_1.txt;1.64;0.32;ERR;0.58;0.99;1.0;0.03;0.27;0.36;0.04;0.45;0.19;0.96;0.78;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;10.5
\(((\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,)\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000})));../runGen4Rest/hyper-03-08/bech2-above_02_1.txt;1.62;0.14;ERR;0.58;2.99;0.71;0.03;0.24;0.42;0.06;1.0;0.48;0.74;0.78;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;10.5
\((\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))|\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,\s*(true|false)\s*,\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000})));../runGen4Rest/hyper-03-08/bech2-above_03_1.txt;3.21;0.09;ERR;0.58;8.02;1.14;4.42;0.28;1.16;0.14;2.6;1.21;1.38;0.94;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;10.5
\(\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}));../runGen4Rest/hyper-03-08/bech2-above_04_1.txt;1.62;0.04;ERR;0.57;3.63;0.84;0.03;0.27;0.76;0.08;1.46;0.58;0.88;0.8;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;10.5
\(\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))|((\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,)\s*((\x27[^\x27]{1000})|(\x22[^\x22 ]{1000})));../runGen4Rest/hyper-03-08/bech2-above_05_1.txt;3.16;0.14;ERR;0.64;15.12;0.78;5.04;0.33;1.9;0.17;4.67;1.87;2.07;1.07;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;10.5
\(\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))|((\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,)\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000})));../runGen4Rest/hyper-03-08/bech2-above_06_1.txt;3.19;0.1;ERR;0.64;14.99;0.68;4.93;0.29;1.85;0.17;4.45;1.85;2.1;1.04;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;10.5
\(\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,\s*(true|false)\s*,\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}));../runGen4Rest/hyper-03-08/bech2-above_07_1.txt;1.63;0.31;ERR;0.56;1.98;0.71;0.03;0.29;0.27;0.06;0.64;0.33;0.67;0.76;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;10.5
\(\s*(\x27[^\x27]{1024,}|\x22[^\x22]{1024,});../runGen4Rest/hyper-03-08/bech2-above_08_1.txt;1.75;0.04;ERR;0.55;2.88;0.87;0.03;0.3;0.58;0.08;1.32;0.48;0.74;0.72;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;10.5
\(\s*(\x27[^\x27]{1075,}|\x22[^\x22]{1075,});../runGen4Rest/hyper-03-08/bech2-above_09_1.txt;2.0;0.04;ERR;0.57;2.88;0.88;0.03;0.27;0.63;0.07;1.26;0.46;0.68;0.81;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;10.5
