pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
CONNECT\s[^\s]{1024};../runGen4Rest/hyper-03-08/home-brewed-above_00_1.txt;0.9;0.18;ERR;0.48;0.72;0.56;1.1;0.26;0.18;0.02;0.2;0.1;0.4;0.69;1;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;10.5
\x20WebID\x20IISWebAgentIF.dll[^\n\x20\x20]*\x20Redirect\x20url=[^\n\x20\x20]{1024};../runGen4Rest/hyper-03-08/home-brewed-above_01_1.txt;0.87;0.08;ERR;0.54;0.33;0.56;0.03;0.27;0.12;0.02;0.09;0.08;0.42;0.7;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;10.5
\x20nds[^\r\x20]{1000};../runGen4Rest/hyper-03-08/home-brewed-above_02_1.txt;0.84;0.22;0.05;0.53;0.94;0.58;0.04;0.31;0.26;0.03;0.36;0.13;0.4;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.5
