pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
CONNECT\s[^\s]{1024};./attacks-gadget/home-brewed-above_00_1.txt;0.9;0.69;ERR;1.15;2.56;1.0;4.4;0.29;0.45;0.07;0.78;0.34;0.8;0.87;1;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
\x20WebID\x20IISWebAgentIF.dll[^\n\x20\x20]*\x20Redirect\x20url=[^\n\x20\x20]{1024};./attacks-gadget/home-brewed-above_01_1.txt;0.94;0.29;ERR;1.35;1.09;1.04;0.1;0.28;0.28;0.04;0.32;0.25;1.0;0.9;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
\x20nds[^\r\x20]{1000};./attacks-gadget/home-brewed-above_02_1.txt;0.92;0.82;0.14;1.32;3.13;1.2;0.1;0.26;0.8;0.1;1.42;0.44;0.81;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
