pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
\.php\?[a-z]{2,8}=[a-z0-9]{2}\x3a[a-z0-9]{2}\x3a[a-z0-9]{2}\x3a[a-z0-9]{2}\x3a[a-z0-9]{2}\&[a-z]{2,8}=;./attacks-gadget/bech1-between_14_1.txt;0.16;0.24;0.13;1.28;2.69;1.85;0.08;0.26;0.67;0.09;0.42;0.34;1.74;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200116
\/3\/[A-Z]{2}\/[a-f0-9]{32}\.djvu;./attacks-gadget/bech1-between_15_1.txt;0.04;0.05;0.13;1.28;1.74;1.64;0.0;0.4;0.1;0.08;0.03;0.38;1.88;1.06;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200152
\/3\/[A-Z]{2}\/[a-f0-9]{32}\.mkv;./attacks-gadget/bech1-between_16_1.txt;0.02;0.16;0.09;0.96;1.32;1.49;0.0;0.91;0.1;0.08;0.02;0.24;1.63;0.92;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20008
\/[a-f0-9]{32}\.jar$;./attacks-gadget/bech1-between_17_1.txt;0.02;0.04;0.15;0.95;1.57;1.76;0.0;0.41;0.11;0.06;0.01;0.3;1.35;0.7;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200128
\/[a-f0-9]{32}\/[a-f0-9]{32}\x22;./attacks-gadget/bech1-between_18_1.txt;0.06;0.04;0.14;1.33;3.18;2.33;0.0;0.37;1.28;0.14;0.27;0.61;1.72;1.4;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200104
\/[a-f0-9]{32}\/\d{10}\/[a-f0-9]{32}\/\d{10}\.tpl$;./attacks-gadget/bech1-between_19_1.txt;0.03;0.04;0.1;1.22;2.58;1.94;0.0;0.73;0.1;0.12;0.01;0.7;2.11;0.78;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200068
\/[a-zA-Z0-9]{32}\.jar;./attacks-gadget/bech1-between_20_1.txt;0.04;0.04;0.14;1.36;1.78;1.87;0.0;0.26;0.12;0.14;0.02;0.31;1.24;1.05;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200128
\/\?[0-9a-f]{32};./attacks-gadget/bech1-between_21_1.txt;2.94;0.04;0.15;1.24;3.78;1.37;0.0;0.28;1.12;0.19;1.68;0.62;2.48;0.81;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
\/\?[a-z0-9]{9}\=[a-zA-Z0-9]{45};./attacks-gadget/bech1-between_22_1.txt;1.62;0.1;0.11;1.03;1.58;1.76;0.0;1.01;0.49;0.07;0.36;0.31;2.42;0.95;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
\/i\.html\?[a-z0-9]+\=[a-zA-Z0-9]{25};./attacks-gadget/bech1-between_23_1.txt;1.73;0.17;0.14;1.19;1.73;1.2;0.0;0.44;0.49;0.09;0.61;0.28;0.9;0.84;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
\/jdb\/inf\.php\?id=[a-f0-9]{32}$;./attacks-gadget/bech1-between_24_1.txt;2.69;0.03;0.13;1.27;1.47;1.0;0.0;0.27;0.35;0.06;0.44;0.2;0.64;0.76;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
\/open\?id=.{60,70};./attacks-gadget/bech1-between_25_1.txt;0.04;1.8;0.02;0.5;0.28;0.51;0.0;0.27;0.09;0.05;0.01;0.04;0.41;0.76;1;1;1;1;1;1;ERR;0;1;1;1;1;1;1;42.0
\x28\x3f\x3d[^)]{300};./attacks-gadget/bech1-between_26_1.txt;0.05;3.65;0.02;0.54;0.3;0.51;0.02;0.27;0.08;0.04;0.02;0.07;0.43;0.72;0;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
\x2ephp\x3fc_id\x3d\d{2}\x26n_id\x3d\d{2,4}\x26token\x3d[a-zA-Z0-9]{32}$;./attacks-gadget/bech1-between_27_1.txt;0.03;0.03;0.14;1.36;1.93;1.43;0.0;0.27;0.44;0.08;0.47;0.34;1.32;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
\x2fkhc\x3f[A-F0-9]{3,84}$;./attacks-gadget/bech1-between_28_1.txt;0.04;0.03;0.14;1.27;2.69;1.14;0.01;0.3;0.66;0.11;0.9;0.39;0.79;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
\x2fpser\x3f[A-F0-9]{3,84}(BBZ|BBY);./attacks-gadget/bech1-between_29_1.txt;0.03;0.18;0.12;1.26;7.24;1.74;0.09;0.44;1.1;0.25;0.34;0.87;1.3;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200176
\x2ftahw\x3f[A-F0-9]{3,84}$;./attacks-gadget/bech1-between_30_1.txt;0.03;0.03;0.11;1.21;1.81;1.06;0.01;0.25;0.41;0.1;0.75;0.3;0.89;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
\x3a\x2f\x2f\d[\d\x2e]{500};./attacks-gadget/bech1-between_31_1.txt;0.04;0.28;0.1;1.26;2.15;1.11;2.39;7.22;0.55;0.12;0.67;0.52;1.56;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
\x77\x2a\x20\x28[a-f0-9]{40};./attacks-gadget/bech1-between_32_1.txt;0.02;0.2;0.09;0.91;1.8;1.15;0.08;0.7;0.44;0.12;0.69;0.32;0.96;0.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
\x7d[^\x7b]{0,30}\x5csuper;./attacks-gadget/bech1-between_33_1.txt;0.03;0.05;ERR;1.3;76.76;2.81;0.02;0.36;25.76;1.35;0.02;3.17;5.6;7.72;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;41.713944
^.{12}[^\x20\x40\x7f]{20}$;./attacks-gadget/bech1-between_34_1.txt;3.52;0.01;0.02;0.38;0.22;0.5;0.0;0.44;1.01;0.02;0.02;0.37;0.49;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
^.{27};./attacks-gadget/bech1-between_35_1.txt;0.02;0.03;0.03;0.47;0.27;0.46;0.02;0.33;0.08;0.04;0.02;0.06;0.59;0.78;1;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
^.{2}\x20\x20.{8}[^\x20]{230};./attacks-gadget/bech1-between_36_1.txt;0.04;0.04;0.04;0.47;0.22;0.49;0.0;0.24;0.81;0.03;0.03;0.55;0.53;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
^Host:\s*[a-f0-9]{63,64}\.;./attacks-gadget/bech1-between_37_1.txt;0.16;0.04;0.01;0.48;0.23;0.56;0.01;0.35;0.1;0.02;0.02;0.36;0.52;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200176
^Referer\x3a[^\r\n]+\/[\w_]{32,}\.html$;./attacks-gadget/bech1-between_38_1.txt;0.03;0.03;0.1;1.57;2.57;1.49;0.0;1.27;0.66;0.1;0.59;1.0;0.91;1.66;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.058464
^[A-Za-z0-9+\/]{194}==\d{2};./attacks-gadget/bech1-between_39_1.txt;0.04;0.03;0.02;0.5;0.29;0.55;0.0;0.29;0.15;0.03;0.01;0.33;0.52;0.72;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\/0[a-z]{0,13}[0-9]{0,12}[a-z][a-z0-9]{1,11}$;./attacks-gadget/bech1-between_40_1.txt;1.86;0.02;0.03;0.48;0.27;0.52;0.0;0.28;0.22;0.04;0.02;0.57;0.52;0.81;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\/[-\w]{70,78}==?$;./attacks-gadget/bech1-between_41_1.txt;0.08;0.04;0.03;1.04;0.28;0.98;0.0;0.3;0.13;0.02;0.03;0.57;0.44;0.76;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20032
^\/[\w-]{48}$;./attacks-gadget/bech1-between_42_1.txt;0.06;0.03;0.02;1.0;0.3;1.02;0.0;0.28;0.35;0.03;0.03;0.45;0.44;0.72;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\/[\w-]{48}\.[a-z]{2,8}[0-9]?$;./attacks-gadget/bech1-between_43_1.txt;0.07;0.03;0.03;1.05;0.27;0.96;0.0;0.26;0.14;0.04;0.03;0.6;0.48;0.77;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\/[\w-]{64}$;./attacks-gadget/bech1-between_44_1.txt;0.06;0.03;0.04;0.9;0.31;0.69;0.0;1.08;0.24;0.02;0.02;0.39;0.44;0.52;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\/[a-f0-9]{32}\.php\?q=[a-f0-9]{32}$;./attacks-gadget/bech1-between_45_1.txt;1.88;0.03;0.02;0.49;0.27;0.52;0.0;0.33;0.16;0.03;0.02;0.57;0.47;0.77;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\/[a-f0-9]{32}\/[0-9]$;./attacks-gadget/bech1-between_46_1.txt;0.18;0.02;0.02;0.5;0.27;0.53;0.0;0.28;0.15;0.03;0.02;0.55;0.46;0.77;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200112
^\/[a-f0-9]{32}\/[a-f0-9]{32}\.jar$;./attacks-gadget/bech1-between_47_1.txt;0.03;0.03;0.03;0.5;0.26;0.51;0.0;0.29;0.12;0.03;0.02;0.58;0.46;0.79;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200176
^\/[a-f0-9]{32}\/[a-f0-9]{32}\.swf$;./attacks-gadget/bech1-between_48_1.txt;0.03;0.03;0.03;0.46;0.29;0.55;0.0;0.28;0.1;0.02;0.03;0.6;0.41;0.69;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200176
^\/[a-f0-9]{32}\/[a-z]{1,15}-[a-z]{1,15}\.php;./attacks-gadget/bech1-between_49_1.txt;0.07;0.03;0.03;0.48;0.25;0.53;0.0;0.27;0.15;0.03;0.02;0.56;0.4;0.76;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200056
^\/[a-f0-9]{32}\/\d{10}\/[a-f0-9]{32}\.jar$;./attacks-gadget/bech1-between_50_1.txt;0.04;0.03;0.04;0.58;0.28;0.62;0.0;0.31;0.11;0.03;0.02;0.59;0.44;0.79;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20032
^\/[a-z0-9]{32}\/[a-z0-9]{32}\.jnlp;./attacks-gadget/bech1-between_51_1.txt;0.02;0.03;0.01;0.44;0.29;0.52;0.0;0.42;0.11;0.04;0.02;0.53;0.54;0.71;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20004
^\/[a-zA-Z0-9]{24,}\/[0-9]{9,10}\/[a-z]+\.jar$;./attacks-gadget/bech1-between_52_1.txt;0.02;0.03;0.02;0.31;0.22;0.47;0.0;0.24;0.14;0.04;0.02;0.43;0.44;0.58;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20008
^\/[a-zA-Z0-9]{24,}\/[0-9]{9,10}\/[a-z]+\.pdf$;./attacks-gadget/bech1-between_53_1.txt;0.03;0.01;0.02;0.36;0.28;0.52;0.0;0.53;0.12;0.03;0.02;0.32;0.39;0.58;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20008
^\/\/?[a-z0-9_]{7,8}\/\??[0-9a-f]{60,68}[\x3b\x2c\d+]*$;./attacks-gadget/bech1-between_54_1.txt;1.8;0.03;0.03;0.56;0.3;0.6;0.0;0.29;0.13;0.04;0.02;0.58;0.47;0.78;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20008
^\/\?[a-f0-9]{32}$;./attacks-gadget/bech1-between_55_1.txt;3.49;0.02;0.02;0.47;0.26;0.54;0.0;0.29;0.47;0.01;0.02;0.62;0.47;0.78;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\/el\/\w+\.php\?\w+=\w{32}$;./attacks-gadget/bech1-between_56_1.txt;2.48;0.17;0.03;1.04;0.3;0.93;0.0;0.26;0.16;0.03;0.04;0.58;0.44;0.75;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\/link\.php\?.{4,20}&\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3};./attacks-gadget/bech1-between_57_1.txt;0.06;0.03;0.01;0.59;0.28;0.6;0.0;0.32;0.12;0.04;0.03;0.59;0.46;0.75;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
^\s*EHLO\s+\d[\d\x2e]{500};./attacks-gadget/bech1-between_58_1.txt;0.16;0.24;0.03;0.66;0.27;0.6;0.03;0.31;1.16;0.01;0.02;0.6;0.45;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
^\s*HELO\s+\d[\d\x2e]{500};./attacks-gadget/bech1-between_59_1.txt;0.17;0.24;0.04;0.62;0.27;0.6;0.02;0.3;1.19;0.03;0.03;0.59;0.5;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
^\x20\x20.{0,50}[a-zA-Z]{10}\x2fPK.{0,50}[a-zA-Z]{10}\x2f[a-zA-Z]{7}\.classPK;./attacks-gadget/bech1-between_60_1.txt;0.04;0.07;0.02;0.5;0.29;0.8;0.02;0.28;0.13;0.02;0.02;0.57;0.43;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200236
^\x20\x20\x20\x20[0-9a-f]{24}\x20;./attacks-gadget/bech1-between_61_1.txt;0.02;0.03;0.01;0.45;0.3;0.53;0.0;0.28;0.08;0.02;0.02;0.05;0.45;0.81;0;1;1;1;1;1;1;0;1;1;1;1;1;1;41.200096
^\x2F[a-zA-Z0-9_\x2D]{400};./attacks-gadget/bech1-between_62_1.txt;0.09;0.04;0.04;0.47;0.3;0.51;0.0;0.24;0.83;0.02;0.03;0.6;0.44;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
^\x2f[A-Za-z0-9]{33}\?s=\d\&m=\d$;./attacks-gadget/bech1-between_63_1.txt;0.03;0.02;0.01;0.58;0.3;0.6;0.01;0.28;0.18;0.04;0.03;0.58;0.48;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.20008
^\x2fimage\x2f\x3fid=[\dA-F]{38}$;./attacks-gadget/bech1-between_64_1.txt;0.05;0.03;0.02;0.61;0.33;0.58;0.01;0.3;0.17;0.03;0.02;0.57;0.48;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
bincode=Wz[0-9A-Za-z\x2b\x2f]{32}\x3d{0,2}$;./attacks-gadget/bech1-between_65_1.txt;0.17;0.03;0.14;1.24;2.72;2.23;0.0;0.27;0.84;0.15;0.61;0.4;1.46;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
filename\=[a-z0-9]{24}\.exe;./attacks-gadget/bech1-between_67_1.txt;0.17;0.14;0.14;1.28;1.61;1.68;0.0;0.28;0.58;0.07;0.24;0.28;0.94;1.03;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200128
filename\=[a-z0-9]{24}\.jar;./attacks-gadget/bech1-between_68_1.txt;0.15;0.14;0.14;1.32;1.67;1.69;0.0;0.3;0.62;0.07;0.28;0.33;0.72;1.02;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200128
g\/\d{9}\/[0-9a-f]{32}\/[0-9]$;./attacks-gadget/bech1-between_69_1.txt;0.05;0.03;0.14;1.36;2.18;2.03;0.0;0.28;0.72;0.09;0.28;0.39;1.6;0.74;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20002
nim:import\?[^\x22\x27>\s]*filename=[^\x22\x27>\s]{485};./attacks-gadget/bech1-between_70_1.txt;17.7;0.31;0.16;0.97;1.17;0.96;0.09;0.28;0.24;0.05;0.35;0.19;0.71;0.85;1;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
null[^\x7d]{0,50}\.body\.innerHTML\s*\x3d\s*[\x22\x27]{2}[^\x7d]{0,50}CollectGarbage\x28\s*\x29[^\x7d]{0,250}document\.write\x28\s*[\x22\x27]{2};./attacks-gadget/bech1-between_71_1.txt;0.04;0.65;ERR;2.52;9.26;4.79;11.54;0.29;3.25;0.29;1.83;0.82;3.02;2.27;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;41.260208
select\s+xmlquery\s*\x28\s*(\x27|\x22)[^\x27\x22]{512};./attacks-gadget/bech1-between_72_1.txt;0.27;1.6;0.16;1.3;4.46;2.18;0.1;0.26;1.02;0.11;1.37;0.99;1.16;1.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
stat2\.php\?w=\d+\x26i=[0-9a-f]{32}\x26a=\d+;./attacks-gadget/bech1-between_73_1.txt;0.04;0.2;0.14;1.39;1.66;1.72;0.09;0.28;0.57;0.07;0.28;0.34;1.4;1.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200044
uuid_from_char\s*\(\s*[\x22\x27][^\x22\x27]{37};./attacks-gadget/bech1-between_74_1.txt;0.18;0.38;0.14;1.36;3.54;2.25;0.09;0.3;0.97;0.12;1.07;0.79;1.02;1.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
