pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\^(([a-z0-9]([a-z0-9\-]{0,61}[a-z0-9])?)\.)*([a-z]{2,}|([a-z0-9]([a-z0-9\-]{0,61}[a-z0-9])?))";../runGen4/random/random50000.txt;2.14;0.1;0.06;0.63;0.98;0.73;0.04;0.55;2.2;2.64;0.22;0.2;0.9;0.87;79123;79123;79123;79123;79123;79123;79123;79123;79123;79123;79123;79123;79123;79123;52.4288
