pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"(\(\s*(\x20[^\x20]*\x20|\x20[^\x20]+\x20)\s*,\s*(\x20[^\x20]{1075,}|\x20[^\x20]{1075,})|\(\s*(\x20[^\x20]{1075,}|\x20[^\x20]{1075,})|\(\s*((\x20[^\x20]*\x20|\x20[^\x20]+\x20)\s*,\s*){2}(\x20[^\x20]{1075,}|\x20[^\x20]{1075,}))";../runGen4/random/random50000.txt;6.05;0.11;ERR;0.72;1.75;1.02;0.53;0.25;7.55;3.07;0.05;0.1;2.43;0.89;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"(\(\s*(\x20[^\x20]{1075,}|\x20[^\x20]{1075,})|\(\s*(\x20[^\x20]*\x20|\x20[^\x20]+\x20)\s*,\s*(\x20[^\x20]{1075,}|\x20[^\x20]{1075,})|\(\s*((\x20[^\x20]*\x20|\x20[^\x20]+\x20)\s*,\s*){2}(\x20[^\x20]{1075,}|\x20[^\x20]{1075,}))";../runGen4/random/random50000.txt;6.09;0.12;ERR;0.75;1.81;1.07;0.52;0.27;7.36;3.21;0.06;0.1;2.57;0.9;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"(\(\s*(\x27[^\x27]*\x27|\x22[^\x22]+\x22)\s*,\s*(\x27[^\x27]{1075,}|\x22[^\x22]{1075,})|\(\s*(\x27[^\x27]{1075,}|\x22[^\x22]{1075,})|\(\s*((\x27[^\x27]*\x27|\x22[^\x22]+\x22)\s*,\s*){2}(\x27[^\x27]{1075,}|\x22[^\x22]{1075,}))";../runGen4/random/random50000.txt;6.02;0.18;ERR;0.91;1.77;1.26;0.76;0.27;7.67;3.12;0.06;0.11;2.11;0.89;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"(\(\s*(\x27[^\x27]{1075,}|\x22[^\x22]{1075,})|\(\s*(\x27[^\x27]*\x27|\x22[^\x22]+\x22)\s*,\s*(\x27[^\x27]{1075,}|\x22[^\x22]{1075,})|\(\s*((\x27[^\x27]*\x27|\x22[^\x22]+\x22)\s*,\s*){2}(\x27[^\x27]{1075,}|\x22[^\x22]{1075,}))";../runGen4/random/random50000.txt;6.12;0.17;ERR;0.88;1.71;1.23;0.74;0.27;7.62;3.1;0.06;0.08;2.24;0.89;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"ALTER\s.*FILE\s+((AS|MEMBER|TO)\s+)?(\x27[^\x27]{512}|\x22[^\x22]{512})";../runGen4/random/random50000.txt;0.25;0.08;0.06;0.66;0.62;1.14;0.06;0.44;2.69;3.14;0.05;0.14;0.67;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"CREATE\s.*FILE\s+((AS|MEMBER|TO)\s+)?(\x27[^\x27]{512}|\x22[^\x22]{512})";../runGen4/random/random50000.txt;0.24;0.07;0.08;0.67;0.59;1.17;0.06;0.44;2.82;3.16;0.07;0.12;0.63;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
