pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\x2f[A-Za-z0-9\x2b\x2f\x3d]{1,10}\x2f[A-Za-z0-9\x2b\x2f\x3d]{1,10}\x2f[A-Za-z0-9\x2b\x2f\x3d]{1,10}\x2f([A-Za-z0-9\x2b\x2f\x3d]{1,10})?(\x2f[A-Za-z0-9\x2b\x2f\x3d]{1,10})?";../runGen4/random/random50000.txt;0.03;0.08;0.08;0.69;1.15;1.16;0.07;0.58;3.66;3.18;0.13;0.18;2.54;0.94;0;4;4;4;4;4;4;4;4;4;4;4;4;4;52.4288
"\x3d([0-9]{1,10})?(e[0-9]{1,10}e[0-9]{120}|e[0-9]{120})";../runGen4/random/random50000.txt;0.05;0.08;0.07;0.7;1.32;0.99;0.06;0.6;2.04;3.12;0.21;0.21;2.55;0.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^([\x22\x27]\s*value)?\s*=\s*\x22[^\x22]{70}";../runGen4/random/random50000.txt;0.03;0.06;0.04;0.64;0.59;0.62;0.03;0.39;3.43;3.04;0.08;0.7;0.86;0.83;0;7;7;7;7;7;7;7;7;7;7;7;7;7;52.4288
"^([\x22\x27]\s*value)?\s*=\s*\x27[^\x27]{70}";../runGen4/random/random50000.txt;0.04;0.05;0.06;0.64;0.59;0.59;0.03;0.43;3.38;3.0;0.09;0.73;0.75;0.8;0;4;4;4;4;4;4;4;4;4;4;4;4;4;52.4288
"^.{2}([^\x20]*\x20)?[^\x20]{256}";../runGen4/random/random50000.txt;6.59;0.1;0.1;0.89;1.22;1.17;0.09;1.43;2.82;3.1;0.28;0.48;1.27;0.94;0;9469;9469;9469;9469;9469;9469;9469;9483;9483;9483;9483;9469;9469;52.4288
"^.{32}([^\x20]*\x20)?[^\x20]{256}";../runGen4/random/random50000.txt;6.67;0.1;0.13;0.98;1.34;1.28;0.09;1.71;2.86;3.05;0.27;0.44;1.32;0.96;1;9000;9000;9000;9000;9000;9000;9000;9020;9020;9020;9020;9000;9000;52.4288
"^.{36}([^\x20]{0,255}\x20)*[^\x20]{256}";../runGen4/random/random50000.txt;16.22;0.33;0.2;1.45;3.67;3.56;0.19;7.98;12.63;3.22;0.88;0.48;5.49;1.24;1;21769;21769;21769;21769;21769;21769;21769;21820;21820;21820;21820;21769;21769;52.4288
"^.{8}[^\s]+(\s+[^\s]+){49}";../runGen4/random/random50000.txt;6.55;0.08;0.18;1.51;21.17;0.66;0.13;7.31;4.52;3.16;5.63;3.61;2.16;1.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^.{8}\x66[0-9a-f]{1}\x2d([0-9a-f]{2}\x2d){4}[0-9a-f]{2}\x61\x61\x61\x20{4}\x20{2}\x20{2}";../runGen4/random/random50000.txt;0.0;0.04;0.06;0.59;0.56;0.56;0.05;0.42;2.56;3.12;0.04;0.76;0.57;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^Accept\x2dCharset\x3a\s*([^\x3b\x3d\x2c]{1,36}\s*[\x2d\x3b\x3d\x2c]\s*)*[^\x2d\x3b\x2c\x3d\n]{37}";../runGen4/random/random50000.txt;0.01;0.07;0.03;0.57;0.53;0.62;0.03;0.42;2.85;3.02;0.07;0.72;0.6;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^Accept\x2dLanguage\x3a\s*(\w{1,36}\s*(\x2e|\x2d|\x3b|\x3d|\x2c)\s*)*[^\x2d\x3b\x2c\x3d\n]{37}";../runGen4/random/random50000.txt;0.0;0.08;0.03;1.09;0.53;1.09;0.04;0.41;3.33;3.02;0.08;0.74;0.57;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^Content-Disposition\x3a(\s*|\s*\s+)[^\r\n]*\{[\da-fA-F]{8}(-[\da-fA-F]{4}){3}-[\da-fA-F]{12}\}";../runGen4/random/random50000.txt;0.01;0.04;0.03;0.68;0.52;ERR;0.03;0.42;3.28;3.03;0.06;0.73;0.59;0.78;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
"^Location\s*\x3a\s*\w+\x3a\/\/([^\n]*\x3a)?[^\n]{128}";../runGen4/random/random50000.txt;0.02;0.05;0.04;1.06;0.52;1.05;0.0;0.46;2.11;3.12;0.06;0.62;0.62;0.81;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
