pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"&guid=[a-f0-9]{8}(\x2d[a-f0-9]{4}){3}\x2d[a-f0-9]{12}&log=";../runGen4/random/random50000.txt;0.02;0.06;0.06;0.63;0.57;ERR;0.04;0.44;1.8;3.12;0.08;0.14;0.64;0.84;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
&id=[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}&os=;../runGen4/random/random50000.txt;0.03;0.06;0.06;0.66;0.63;ERR;0.05;0.41;1.66;3.14;0.07;0.13;0.72;0.87;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
&mac=([A-F0-9]{2}-){5}[A-F0-9]{2}&md5=[a-f0-9]{32}$;../runGen4/random/random50000.txt;0.02;0.06;0.06;1.58;0.61;0.99;0.02;0.42;1.74;3.13;0.08;0.14;0.66;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"\.php\?.{3,4}1=.{8,15}2=(\w{2}:){5}\w{2}$";../runGen4/random/random50000.txt;0.03;0.07;0.06;2.06;0.59;1.56;0.03;0.44;1.58;3.1;0.05;0.13;0.66;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"\.php\?id=[a-f0-9]{8}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{12}-(\d{1,3}\.){3}\d{1,3}&gr";../runGen4/random/random50000.txt;0.03;0.05;0.06;0.71;0.58;1.12;0.05;0.47;2.95;3.42;0.08;0.14;0.67;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"\.php\?uid=[0-9a-f]{8}(-[0-9a-f]{4}){4}[0-9a-f]{8}&";../runGen4/random/random50000.txt;0.02;0.06;0.07;0.65;0.56;ERR;0.03;0.43;1.74;3.53;0.07;0.12;0.6;0.84;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
"\.php\?uid=\x7b[A-F0-9]{8}-([A-F0-9]{4}-){3}[A-F0-9]{12}\x7d$";../runGen4/random/random50000.txt;0.02;0.06;0.07;1.57;0.51;0.99;0.03;0.42;1.96;3.11;0.08;0.15;0.6;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"\.php\?v0=[A-F0-9]{12}&v1=(\d{1,3}\.){3}\d{1,3}&v2=";../runGen4/random/random50000.txt;0.02;0.06;0.06;0.71;0.55;1.1;0.05;0.42;1.88;3.33;0.09;0.13;0.68;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"\/(read|write)\.php\?m=index(\d{1,2})?&a=[a-zA-Z0-9]{2,20}&SpyId=\d{15}&";../runGen4/random/random50000.txt;0.0;0.06;0.07;0.77;1.12;1.14;0.0;0.53;2.29;3.22;0.07;0.17;0.82;0.88;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"\/Upload\/[a-f0-9]{23}-[a-f0-9]{8}-([a-f0-9]{4}-){3}[a-f0-9]{12}$";../runGen4/random/random50000.txt;0.02;0.05;0.06;1.45;0.55;1.02;0.0;0.46;2.01;3.3;0.08;0.14;0.62;0.8;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"\/com(\.\w{1,20}){1,5}\.php$";../runGen4/random/random50000.txt;0.03;0.06;0.07;2.08;0.59;ERR;0.0;0.46;1.26;3.02;0.08;0.12;0.61;0.83;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;52.4288
"\/cpa[a-z]{1,10}\.ashx\?id=\d{1,4}&r=[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}$";../runGen4/random/random50000.txt;0.01;0.06;0.06;1.64;0.61;ERR;0.0;0.46;2.31;3.08;0.08;0.13;0.73;0.85;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;52.4288
"\/verify(.{3})?\.php\?k=[a-f0-9]{32}$";../runGen4/random/random50000.txt;0.01;0.06;0.05;1.52;0.54;1.06;0.0;0.4;1.28;3.33;0.08;0.13;0.65;0.85;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"\?action=\d(&botId=[A-F0-9]{32})?$";../runGen4/random/random50000.txt;0.02;0.06;0.06;1.62;0.57;1.1;0.04;0.42;1.43;3.11;0.08;0.15;0.64;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"\?uid={[A-F0-9]{8}(-[A-F0-9]{4}){4}[A-F0-9]{8}}&";../runGen4/random/random50000.txt;0.02;0.06;0.06;0.68;0.55;ERR;0.0;0.4;1.67;3.15;ERR;0.14;0.07;0.85;0;0;0;0;0;ERR;ERR;0;0;0;ERR;0;;0;52.4288
"\x2522deviceName\x2522\x253A\x2522[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}\x2522";../runGen4/random/random50000.txt;0.01;0.06;0.06;0.63;0.56;ERR;0.04;0.4;2.42;3.32;0.07;0.14;0.59;0.84;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
"\x2c\x7b[A-F0-9]{8}(-[A-F0-9]{4}){4}[A-F0-9]{8}\x7d$";../runGen4/random/random50000.txt;0.01;0.06;0.06;1.53;0.72;ERR;0.03;0.43;1.79;3.0;0.08;0.12;0.96;0.86;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
"^User-Agent\x3a\sHash\x3a\s[0-9a-f]{8}(-[0-9a-f]{4}){4}[a-f0-9]{8}[\x2d\t]";../runGen4/random/random50000.txt;0.02;0.05;0.04;0.58;0.54;ERR;0.02;0.42;2.51;3.13;0.06;0.74;0.61;0.76;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
"^User-Agent\x3a\s[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}=";../runGen4/random/random50000.txt;0.02;0.05;0.02;0.58;0.51;ERR;0.03;0.39;1.99;3.14;0.07;0.71;0.6;0.79;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
"^[^\)]+\)+\s\{\s+createIframe\s*\(\s*[\x22\x27]\s*https?\x3a\x2f\x2f[^\r\x20]+\/\?[a-f0-9]{15,100}[\x22\x27]";../runGen4/random/random50000.txt;0.02;0.08;0.08;0.8;1.17;0.7;0.0;1.0;5.21;3.14;0.09;0.95;0.71;0.84;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"^[a-f0-9]{16,20}\x3d([a-z0-9]+(\x25(2[abf]|0d|0a))*)+\x253d\x253d\x250d\x250a$";../runGen4/random/random50000.txt;0.0;0.06;0.06;0.58;0.55;0.6;0.04;0.42;2.81;3.18;0.06;0.77;0.63;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^[a-f0-9]{4}([\%\\]u[a-f0-9]{4}){20}";../runGen4/random/random50000.txt;0.17;0.05;0.05;0.57;0.54;0.55;0.0;0.41;1.5;3.02;0.06;0.65;0.59;0.83;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"^\/data\?id=[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}$";../runGen4/random/random50000.txt;0.02;0.05;0.03;0.58;0.52;ERR;0.0;0.37;1.7;3.08;0.06;0.76;0.58;0.83;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;52.4288
"^\/items\/\w{20}\/(%[A-F0-9]{2}){2,20}\.apk$";../runGen4/random/random50000.txt;0.01;0.04;0.04;1.13;0.5;ERR;0.0;0.37;1.56;3.02;0.06;0.76;0.58;0.84;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;52.4288
"^cmd=[A-Za-z]+&(h|who|)=[A-Z0-9]{2}\x3a[A-Z0-9]{2}\x3a[A-Z0-9]{2}\x3a[A-Z0-9]{2}\x3a[A-Z0-9]{2}\x3a[A-Z0-9]{2}&(adap|v)?=[{}\-A-Za-z0-9/]+&(l=\d+|ip=\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})?(&a=\d)?$";../runGen4/random/random50000.txt;ERR;0.04;0.03;0.67;0.55;0.76;0.0;0.45;6.55;3.2;0.06;0.76;0.6;0.84;ERR;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"^uuid=[a-f0-9]{8}-([a-f0-9]{4}-){3}[a-f0-9]{12}&imei=\d{15}&";../runGen4/random/random50000.txt;0.0;0.04;0.03;0.63;0.52;0.7;0.04;0.42;2.09;3.12;0.07;0.73;0.59;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"privateIP=([0-9]{1,3}\.){3}[0-9]{1,3}&macAddr=[A-F0-9]{12}&gameType=[0-9]{1,3}$";../runGen4/random/random50000.txt;0.01;0.06;0.06;1.54;0.52;1.06;0.03;0.44;2.14;3.15;0.07;0.12;0.63;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
