pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
([*]a[_] ){49999}[*]a_;../runGen4/random/random50000.txt;ERR;ERR;ERR;0.81;1.01;1.19;0.02;0.31;1.06;2.92;ERR;0.13;0.53;0.88;ERR;ERR;ERR;0;0;0;ERR;ERR;0;0;ERR;0;0;0;52.4288
"\[(https?|news|ftp|mailto|gopher|irc)(:\/\/[^\]\| ]{4,1500})([\| ].*)?\]";../runGen4/random/random50000.txt;2.68;0.21;ERR;0.76;1.35;1.2;0.0;0.26;2.33;2.97;0.08;0.18;0.84;0.88;0;0;ERR;0;0;0;ERR;ERR;0;0;0;0;0;0;52.4288
"\[(https?|news|ftp|mailto|gopher|irc):\/\/[^\]\| ]{4,1500}([\| ].*)?\]";../runGen4/random/random50000.txt;2.75;0.21;ERR;0.75;1.34;1.08;0.0;0.32;2.4;3.16;0.08;0.18;0.76;0.89;0;0;ERR;0;0;0;ERR;ERR;0;0;0;0;0;0;52.4288
^([0-9]{1,12},){0,1000}[0-9]{1,12}$;../runGen4/random/random50000.txt;1.07;3.29;ERR;0.56;0.58;0.54;0.04;0.26;2.94;3.23;0.09;0.83;0.94;0.81;17;17;ERR;17;17;17;17;ERR;17;17;17;17;17;17;52.4288
"^grub\.pbkdf2\.sha512\.[0-9]+\.([a-f0-9]{128,2048}\.|[0-9]+\.)?[a-f0-9]{128}$";../runGen4/random/random50000.txt;6.99;1.59;ERR;0.58;0.54;0.62;0.03;0.28;2.25;3.26;0.06;0.63;0.59;0.82;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
