pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"CH\d{2}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{1}|CH\d{19}";../runGen4/random/random50000.txt;0.05;0.06;0.06;0.72;0.99;1.12;0.04;0.38;3.05;3.1;0.17;0.12;1.58;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"CZ\d{2}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}|CZ\d{22}";../runGen4/random/random50000.txt;0.06;0.06;0.06;0.72;0.98;1.08;0.05;0.41;3.02;3.02;0.16;0.14;1.52;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"DE\d{2}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{2}|DE\d{20}";../runGen4/random/random50000.txt;0.06;0.06;0.07;0.68;0.99;1.12;0.04;0.42;3.04;3.14;0.18;0.12;1.58;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"ES\d{2}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}|ES\d{22}";../runGen4/random/random50000.txt;0.05;0.06;0.08;0.72;0.98;1.15;0.05;0.37;2.8;3.04;0.19;0.14;1.56;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"IT\d{2}[ ][a-zA-Z]\d{3}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{3}|IT\d{2}[a-zA-Z]\d{22}";../runGen4/random/random50000.txt;0.02;0.06;0.06;0.72;0.98;1.1;0.05;0.38;3.92;2.98;0.2;0.13;1.6;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"PL\d{2}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}|PL\d{26}";../runGen4/random/random50000.txt;0.06;0.06;0.06;0.71;0.97;1.12;0.04;0.41;3.4;3.16;0.2;0.16;1.52;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"SE\d{2}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}|SE\d{22}";../runGen4/random/random50000.txt;0.05;0.06;0.06;0.7;1.0;1.13;0.05;0.4;3.04;3.06;0.2;0.13;1.55;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"SK\d{2}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}|SK\d{22}";../runGen4/random/random50000.txt;0.06;0.06;0.06;0.72;0.96;1.1;0.05;0.42;3.02;3.09;0.16;0.14;1.62;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"[0](\d{9})|([0](\d{2})( |-)((\d{3}))( |-)(\d{4}))|[0](\d{2})( |-)(\d{7})";../runGen4/random/random50000.txt;0.05;0.08;0.07;0.76;1.27;1.22;0.05;6.17;3.6;3.14;7.36;1.88;2.02;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
[du]{2}|[gu]{2}|[tu]{2}|[ds]{2}|[gs]{2}|[da]{2}|[ga]{2}|[ta]{2}|[dq]{2}|[gq]{2}|[tq]{2}|[DU]{2}|[GU]{2}|[TU]{2}|[DS]{2}|[GS]{2}|[DA]{2}|[GA]{2}|[TA]{2}|[DQ]{2}|[GQ]{2}|[TQ]{2};../runGen4/random/random50000.txt;0.04;0.1;0.11;0.72;6.57;2.33;0.05;13.18;6.92;3.27;14.25;9.4;3.37;0.84;87840;87840;87840;87840;87840;87840;87840;87840;87840;87840;87840;87840;87840;87840;52.4288
