pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"^.{2}([^\x20]*\x20)?[^\x20]{256}";./attacks-gadget/bech3-nested-between_23_1.txt;4.05;0.03;0.14;0.52;2.3;0.49;0.1;0.29;0.56;0.08;0.49;0.15;0.67;0.85;0;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
"^.{32}([^\x20]*\x20)?[^\x20]{256}";./attacks-gadget/bech3-nested-between_24_1.txt;4.23;0.03;0.03;0.53;0.26;0.48;0.0;0.29;1.09;0.04;0.03;0.6;0.47;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"^.{36}([^\x20]{0,255}\x20)*[^\x20]{256}";./attacks-gadget/bech3-nested-between_25_1.txt;8.12;0.32;0.15;1.29;4.18;3.35;0.1;0.22;3.61;0.02;ERR;1.08;ERR;ERR;0;0;0;0;0;0;0;0;0;0;ERR;0;ERR;ERR;42.0
"^.{8}[^\s]+(\s+[^\s]+){49}";./attacks-gadget/bech3-nested-between_26_1.txt;TO;0.04;0.04;0.47;0.3;0.51;0.01;0.29;1.04;0.04;0.03;0.57;0.44;0.69;TO;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200016
"^.{8}\x66[0-9a-f]{1}\x2d([0-9a-f]{2}\x2d){4}[0-9a-f]{2}\x61\x61\x61\x20{4}\x20{2}\x20{2}";./attacks-gadget/bech3-nested-between_27_1.txt;0.04;0.03;0.03;0.49;0.29;0.5;0.06;0.3;0.1;0.03;0.01;0.54;0.44;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"^Accept\x2dCharset\x3a\s*([^\x3b\x3d\x2c]{1,36}\s*[\x2d\x3b\x3d\x2c]\s*)*[^\x2d\x3b\x2c\x3d\n]{37}";./attacks-gadget/bech3-nested-between_28_1.txt;0.04;0.71;0.31;1.27;TO;3.42;74.22;0.23;TO;0.02;ERR;TO;ERR;ERR;0;0;0;0;TO;0;0;0;TO;0;ERR;TO;ERR;ERR;41.569968
"^Accept\x2dLanguage\x3a\s*(\w{1,36}\s*(\x2e|\x2d|\x3b|\x3d|\x2c)\s*)*[^\x2d\x3b\x2c\x3d\n]{37}";./attacks-gadget/bech3-nested-between_29_1.txt;0.04;0.06;0.02;1.16;0.29;1.0;0.03;0.29;0.18;0.02;0.03;0.56;0.45;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"^Content-Disposition\x3a(\s*|\s*\s+)[^\r\n]*\{[\da-fA-F]{8}(-[\da-fA-F]{4}){3}-[\da-fA-F]{12}\}";./attacks-gadget/bech3-nested-between_30_1.txt;0.03;0.1;0.14;1.44;10.4;ERR;0.1;0.28;1.48;0.11;1.78;2.12;1.8;1.32;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;41.20018
"^Location\s*\x3a\s*\w+\x3a\/\/([^\n]*\x3a)?[^\n]{128}";./attacks-gadget/bech3-nested-between_31_1.txt;0.18;2.1;0.16;1.2;0.54;1.01;0.0;0.31;0.48;0.07;0.03;0.08;0.55;0.82;0;1;1;1;1;1;ERR;0;1;1;1;1;1;1;42.0
"^Subject\x3a\s(\d{1,3}\x2e){3}\d{1,3}\x20\d{2,5}\x20(\d{1,3}\x2e){3}\d{1,3}\x7c\x20(Win|Unknown)";./attacks-gadget/bech3-nested-between_32_1.txt;0.03;0.04;0.03;0.63;0.3;0.65;0.0;0.28;0.18;0.03;0.01;0.58;0.46;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200016
"^User\x2dAgent\x3a\s[^\r\n]*\x3b\x20id\x3a[A-F0-9]{8}\x2d([A-F0-9]{4}\x2d){3}[A-F0-9]{12}\)[^\r\n]*$";./attacks-gadget/bech3-nested-between_33_1.txt;0.04;0.24;0.14;1.26;4.78;1.81;0.09;0.31;0.88;0.08;0.95;1.43;1.46;1.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.20008
"^[a-zA-Z0-9]{1,24}\x7C(([0-9]{1,3})\x2E){3}([0-9]{1,3})\x7C";./attacks-gadget/bech3-nested-between_34_1.txt;0.03;0.03;0.02;0.47;0.29;0.5;0.0;0.3;1.09;0.02;0.03;0.5;0.45;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200056
"^\/[0-9]{5,10}(-[a-z]{2,32}){6}\.[a-z]+$";./attacks-gadget/bech3-nested-between_35_1.txt;0.08;0.04;0.02;0.46;0.28;ERR;0.0;0.29;0.15;0.02;0.02;0.58;0.45;0.72;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;41.200112
^dir=[0-9A-F]{8}(-[0-9A-F]{4}){4}[0-9A-F]{8}&data=;./attacks-gadget/bech3-nested-between_36_1.txt;0.06;0.03;0.0;0.5;0.29;ERR;0.03;0.26;0.12;0.03;0.02;0.6;0.44;0.77;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;41.20002
"^id\x3d[A-F\d]{32}(\x26info\x3d[A-F\d]{24})?$";./attacks-gadget/bech3-nested-between_37_1.txt;0.07;0.03;0.03;0.56;0.26;0.62;0.01;0.25;0.28;0.03;0.02;0.6;0.47;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"^static\s+(\w+\s+)?char\s*\x2A\s*\w+\s*\x5B\x5D\s*\x3D\s*\x7B.*\x22[^\x22]{200}";./attacks-gadget/bech3-nested-between_38_1.txt;0.17;0.78;0.14;1.95;3.99;1.02;0.09;0.34;1.07;0.13;0.63;0.78;0.98;1.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"classid=\s*[\x22\x27]\s*[A-Za-z\:\{-]{0,42}((\x26\x23\d{2,3}\x3B){2}[^\x22\x27]{0,35}){5}";./attacks-gadget/bech3-nested-between_39_1.txt;0.06;1.06;0.14;1.48;11.87;ERR;0.0;0.28;3.08;0.3;4.62;2.58;3.31;1.29;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;41.200056
command=login&([^&]*&)?[^&]{30};./attacks-gadget/bech3-nested-between_40_1.txt;4.78;0.41;0.14;1.32;5.17;2.3;0.09;0.31;2.14;0.17;2.36;0.66;1.61;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"wallclock\x28((\d{2}\x3A){2}\d{2}\.[^\x2b\x2d\x5a]{11}|\d{4}-\d{2}-\d{2}T(\d{2}\x3A){2}\d{2}\.[^\x2b\x2d\x5a]{11})";./attacks-gadget/bech3-nested-between_42_1.txt;0.03;0.43;0.02;0.59;0.3;2.14;0.0;0.28;0.08;0.03;0.02;0.04;0.49;0.79;0;1;1;1;1;0;1;0;1;1;1;1;1;1;42.0
"\/[a-f0-9]{16}([a-f0-9]{16})?\/ff\.php";./attacks-gadget/missing-20-08_05_1.txt;0.07;0.3;0.02;0.46;0.32;0.5;0.0;0.25;0.08;0.04;0.02;0.04;0.5;0.76;1;1;1;1;1;1;ERR;0;1;1;1;1;1;1;44.0
