pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"&guid=[a-f0-9]{8}(\x2d[a-f0-9]{4}){3}\x2d[a-f0-9]{12}&log=";./attacks-gadget/bech2-nested-between_00_1.txt;0.18;0.13;0.17;1.02;1.01;ERR;0.16;0.26;0.34;0.07;0.41;0.21;0.69;1.47;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;43.623576
&id=[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}&os=;./attacks-gadget/bech2-nested-between_01_1.txt;0.18;0.03;0.12;0.76;1.15;ERR;0.14;0.3;0.33;0.06;0.48;0.2;0.67;0.84;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;41.200016
&mac=([A-F0-9]{2}-){5}[A-F0-9]{2}&md5=[a-f0-9]{32}$;./attacks-gadget/bech2-nested-between_02_1.txt;2.52;0.04;0.15;1.34;3.1;2.12;0.01;0.3;0.68;0.1;0.89;0.87;1.85;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"\.php\?.{3,4}1=.{8,15}2=(\w{2}:){5}\w{2}$";./attacks-gadget/bech2-nested-between_03_1.txt;3.67;0.04;0.17;2.02;5.69;3.39;0.04;0.28;1.02;0.1;0.5;0.85;3.99;2.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.3
"\.php\?id=[a-f0-9]{8}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{12}-(\d{1,3}\.){3}\d{1,3}&gr";./attacks-gadget/bech2-nested-between_04_1.txt;0.18;0.09;0.14;1.46;2.24;2.15;0.09;0.27;0.64;0.1;0.09;0.57;1.44;1.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200012
"\.php\?uid=[0-9a-f]{8}(-[0-9a-f]{4}){4}[0-9a-f]{8}&";./attacks-gadget/bech2-nested-between_05_1.txt;0.18;0.12;0.15;1.08;0.93;ERR;0.11;0.27;0.22;0.04;0.3;0.17;0.65;0.83;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;41.200084
"\.php\?uid=\x7b[A-F0-9]{8}-([A-F0-9]{4}-){3}[A-F0-9]{12}\x7d$";./attacks-gadget/bech2-nested-between_06_1.txt;0.04;0.03;0.17;1.27;2.15;1.92;0.01;0.29;0.69;0.1;0.48;0.44;1.04;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200176
"\.php\?v0=[A-F0-9]{12}&v1=(\d{1,3}\.){3}\d{1,3}&v2=";./attacks-gadget/bech2-nested-between_07_1.txt;0.17;0.09;0.13;1.43;2.62;1.91;0.09;0.31;0.59;0.09;0.14;0.62;2.88;1.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200016
"\/(read|write)\.php\?m=index(\d{1,2})?&a=[a-zA-Z0-9]{2,20}&SpyId=\d{15}&";./attacks-gadget/bech2-nested-between_08_1.txt;0.04;0.17;0.14;1.55;3.0;1.86;0.0;0.24;0.67;0.09;0.43;0.47;4.6;1.05;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200128
"\/Upload\/[a-f0-9]{23}-[a-f0-9]{8}-([a-f0-9]{4}-){3}[a-f0-9]{12}$";./attacks-gadget/bech2-nested-between_09_1.txt;2.86;0.04;0.14;1.33;2.51;2.16;0.0;0.26;0.76;0.08;0.44;0.48;1.25;0.81;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"\/com(\.\w{1,20}){1,5}\.php$";./attacks-gadget/bech2-nested-between_10_1.txt;0.18;0.16;0.19;1.85;11.12;ERR;0.0;0.26;2.5;0.09;0.11;2.04;1.8;1.77;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;42.62076
"\/cpa[a-z]{1,10}\.ashx\?id=\d{1,4}&r=[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}$";./attacks-gadget/bech2-nested-between_11_1.txt;0.06;0.04;0.14;1.44;2.78;ERR;0.0;0.3;0.81;0.08;0.43;0.4;1.2;1.76;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;41.833968
"\/verify(.{3})?\.php\?k=[a-f0-9]{32}$";./attacks-gadget/bech2-nested-between_12_1.txt;2.17;0.02;0.14;1.23;2.19;1.41;0.0;0.27;0.43;0.08;0.73;0.51;1.28;0.82;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"\?action=\d(&botId=[A-F0-9]{32})?$";./attacks-gadget/bech2-nested-between_13_1.txt;0.06;0.03;0.16;1.32;1.59;1.0;0.02;0.27;0.46;0.09;0.5;0.24;0.72;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200032
"\?uid={[A-F0-9]{8}(-[A-F0-9]{4}){4}[A-F0-9]{8}}&";./attacks-gadget/bech2-nested-between_14_1.txt;0.18;0.14;0.15;0.9;0.92;ERR;0.0;0.31;0.29;0.06;ERR;0.18;0.07;0.72;0;0;0;0;0;ERR;ERR;0;0;0;ERR;0;;0;41.200044
"\x2522deviceName\x2522\x253A\x2522[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}\x2522";./attacks-gadget/bech2-nested-between_15_1.txt;0.03;0.07;0.14;1.14;0.7;ERR;0.1;0.3;0.18;0.04;0.17;0.12;0.62;0.74;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;41.20018
"\x2c\x7b[A-F0-9]{8}(-[A-F0-9]{4}){4}[A-F0-9]{8}\x7d$";./attacks-gadget/bech2-nested-between_16_1.txt;0.04;0.03;0.11;1.18;1.34;ERR;0.01;0.31;0.38;0.04;0.58;0.26;0.82;0.83;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;41.20002
"^User-Agent\x3a\sHash\x3a\s[0-9a-f]{8}(-[0-9a-f]{4}){4}[a-f0-9]{8}[\x2d\t]";./attacks-gadget/bech2-nested-between_17_1.txt;0.06;0.03;0.03;0.55;0.26;ERR;0.01;0.27;0.14;0.02;0.02;0.54;0.44;0.65;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;41.200084
"^User-Agent\x3a\s[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}=";./attacks-gadget/bech2-nested-between_18_1.txt;0.03;0.02;0.04;0.5;0.26;ERR;0.01;0.28;0.16;0.04;0.03;0.58;0.46;0.69;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;41.200044
"^[^\)]+\)+\s\{\s+createIframe\s*\(\s*[\x22\x27]\s*https?\x3a\x2f\x2f[^\r\x20]+\/\?[a-f0-9]{15,100}[\x22\x27]";./attacks-gadget/bech2-nested-between_19_1.txt;0.18;0.04;0.01;0.54;0.29;0.58;0.0;0.25;1.06;0.02;0.03;0.53;0.5;0.71;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20002
"^[a-f0-9]{16,20}\x3d([a-z0-9]+(\x25(2[abf]|0d|0a))*)+\x253d\x253d\x250d\x250a$";./attacks-gadget/bech2-nested-between_20_1.txt;0.06;0.03;0.02;0.55;0.9;0.58;0.01;0.26;0.46;0.02;0.02;0.74;0.47;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.2001
"^[a-f0-9]{4}([\%\\]u[a-f0-9]{4}){20}";./attacks-gadget/bech2-nested-between_21_1.txt;2.77;0.03;0.03;0.53;0.31;0.52;0.0;0.27;0.59;0.02;0.02;0.58;0.47;0.71;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/data\?id=[a-f0-9]{8}(-[a-f0-9]{4}){4}[a-f0-9]{8}$";./attacks-gadget/bech2-nested-between_22_1.txt;1.46;0.03;0.03;0.51;0.3;ERR;0.0;0.3;0.17;0.03;0.02;0.6;0.46;0.85;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;41.20004
"^\/items\/\w{20}\/(%[A-F0-9]{2}){2,20}\.apk$";./attacks-gadget/bech2-nested-between_23_1.txt;0.18;0.03;0.04;1.12;0.29;ERR;0.0;0.29;0.12;0.03;0.02;0.56;0.49;0.77;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;41.200068
"^cmd=[A-Za-z]+&(h|who|)=[A-Z0-9]{2}\x3a[A-Z0-9]{2}\x3a[A-Z0-9]{2}\x3a[A-Z0-9]{2}\x3a[A-Z0-9]{2}\x3a[A-Z0-9]{2}&(adap|v)?=[{}\-A-Za-z0-9/]+&(l=\d+|ip=\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})?(&a=\d)?$";./attacks-gadget/bech2-nested-between_24_1.txt;ERR;0.03;0.03;0.68;0.31;0.69;0.0;0.28;0.13;0.04;0.02;0.55;0.46;0.73;ERR;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200056
"^uuid=[a-f0-9]{8}-([a-f0-9]{4}-){3}[a-f0-9]{12}&imei=\d{15}&";./attacks-gadget/bech2-nested-between_25_1.txt;0.06;0.03;0.04;0.59;0.3;0.63;0.02;0.28;0.14;0.03;0.02;0.57;0.45;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.20024
"privateIP=([0-9]{1,3}\.){3}[0-9]{1,3}&macAddr=[A-F0-9]{12}&gameType=[0-9]{1,3}$";./attacks-gadget/bech2-nested-between_26_1.txt;0.18;0.03;0.15;1.23;1.89;1.33;0.02;0.29;0.62;0.09;0.06;0.41;0.93;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200032
