pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\x2ephp\x3fc_id\x3d\d{2}\x26n_id\x3d\d{2,4}\x26token\x3d[a-zA-Z0-9]{32}$";./attacks-gadget/bech1-between_27_1.txt;0.02;0.03;0.13;1.35;1.75;1.48;0.01;0.27;0.41;0.07;0.45;0.36;1.74;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"\x2fkhc\x3f[A-F0-9]{3,84}$";./attacks-gadget/bech1-between_28_1.txt;0.04;0.04;0.13;1.3;2.86;1.09;0.01;0.31;0.64;0.1;1.05;0.41;0.82;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"\x2fpser\x3f[A-F0-9]{3,84}(BBZ|BBY)";./attacks-gadget/bech1-between_29_1.txt;0.04;0.17;0.15;1.36;8.02;2.03;0.09;0.26;1.24;0.26;0.32;0.86;1.54;1.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200176
"\x2ftahw\x3f[A-F0-9]{3,84}$";./attacks-gadget/bech1-between_30_1.txt;0.04;0.03;0.14;1.29;2.34;1.07;0.0;0.26;0.58;0.09;0.88;0.32;0.82;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"\x3a\x2f\x2f\d[\d\x2e]{500}";./attacks-gadget/bech1-between_31_1.txt;0.07;0.3;0.14;1.43;3.93;1.56;3.78;0.28;0.87;0.1;1.05;0.54;1.46;0.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"\x77\x2a\x20\x28[a-f0-9]{40}";./attacks-gadget/bech1-between_32_1.txt;0.04;0.38;0.15;1.34;2.46;1.14;0.1;0.3;0.8;0.1;1.33;0.43;0.82;0.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"\x7d[^\x7b]{0,30}\x5csuper";./attacks-gadget/bech1-between_33_1.txt;0.04;0.03;ERR;1.42;62.59;2.91;0.02;0.28;26.21;1.36;0.04;3.32;5.14;8.06;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;41.713944
"^.{12}[^\x20\x40\x7f]{20}$";./attacks-gadget/bech1-between_34_1.txt;3.04;0.03;0.03;0.51;0.28;0.48;0.0;0.27;1.12;0.04;0.02;0.58;0.48;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
^.{27};./attacks-gadget/bech1-between_35_1.txt;0.04;0.03;0.04;0.47;0.28;0.46;0.0;0.31;0.09;0.03;0.03;0.04;0.47;0.67;1;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
"^.{2}\x20\x20.{8}[^\x20]{230}";./attacks-gadget/bech1-between_36_1.txt;0.06;0.03;0.03;0.5;0.28;0.5;0.01;0.3;0.72;0.02;0.02;0.6;0.45;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"^Host:\s*[a-f0-9]{63,64}\.";./attacks-gadget/bech1-between_37_1.txt;0.16;0.03;0.01;0.46;0.27;0.58;0.02;0.26;0.12;0.04;0.02;0.6;0.46;0.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200176
"^Referer\x3a[^\r\n]+\/[\w_]{32,}\.html$";./attacks-gadget/bech1-between_38_1.txt;0.04;0.02;0.16;1.92;3.26;1.63;0.0;0.28;0.81;0.12;0.57;1.1;1.04;1.72;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.058464
"^[A-Za-z0-9+\/]{194}==\d{2}";./attacks-gadget/bech1-between_39_1.txt;0.06;0.03;0.02;0.57;0.29;0.62;0.0;0.24;0.13;0.03;0.03;0.58;0.47;0.71;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/0[a-z]{0,13}[0-9]{0,12}[a-z][a-z0-9]{1,11}$";./attacks-gadget/bech1-between_40_1.txt;1.48;0.02;0.04;0.54;0.29;0.52;0.0;0.23;0.23;0.05;0.02;0.56;0.43;0.78;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/[-\w]{70,78}==?$";./attacks-gadget/bech1-between_41_1.txt;0.06;0.02;0.02;1.06;0.28;0.87;0.0;0.29;0.14;0.04;0.04;0.56;0.42;0.77;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20032
"^\/[\w-]{48}$";./attacks-gadget/bech1-between_42_1.txt;0.07;0.03;0.04;1.06;0.28;0.96;0.0;0.34;0.38;0.04;0.02;0.56;0.44;0.72;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/[\w-]{48}\.[a-z]{2,8}[0-9]?$";./attacks-gadget/bech1-between_43_1.txt;0.08;0.03;0.04;1.07;0.29;0.94;0.0;0.3;0.14;0.01;0.02;0.58;0.47;0.82;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/[\w-]{64}$";./attacks-gadget/bech1-between_44_1.txt;0.07;0.03;0.02;1.1;0.28;0.96;0.0;0.29;0.33;0.02;0.03;0.6;0.48;0.74;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/[a-f0-9]{32}\.php\?q=[a-f0-9]{32}$";./attacks-gadget/bech1-between_45_1.txt;1.36;0.03;0.03;0.46;0.32;0.51;0.0;0.25;0.17;0.03;0.03;0.54;0.44;0.8;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/[a-f0-9]{32}\/[0-9]$";./attacks-gadget/bech1-between_46_1.txt;0.18;0.03;0.01;0.48;0.27;0.5;0.0;0.27;0.16;0.04;0.02;0.54;0.4;0.68;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200112
"^\/[a-f0-9]{32}\/[a-f0-9]{32}\.jar$";./attacks-gadget/bech1-between_47_1.txt;0.04;0.03;0.03;0.47;0.26;0.57;0.0;0.28;0.12;0.04;0.03;0.56;0.42;0.68;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200176
