pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\r\nAccept\x20Language\x20\s*(\w{1,36}\s*(\x20|\x20|\x20|\x20|\x20)\s*)*[^\x20\x20\x20\x20\n]{37}";./attacks/rathnayake-rxxr2/home-brewed-nested-between23_2_0.txt;0.05;0.1;0.03;1.28;0.36;1.55;0.03;0.23;0.1;0.04;0.02;0.08;0.54;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.999999
"\r\nAccept\x20Language\x20\s*(\w{1,36}\s*(\x20|\x20|\x20|\x20|\x20)\s*)*[^\x20\x20\x20\x20\n]{37}";./attacks/rathnayake-rxxr2/home-brewed-nested-between23_2_3.txt;0.03;0.09;0.02;1.23;0.36;1.64;0.03;0.28;0.1;0.04;0.03;0.08;0.56;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.999999
"\r\nAccept\x20Language\x20\s*(\w{1,36}\s*(\x20|\x20|\x20|\x20|\x20)\s*)*[^\x20\x20\x20\x20\n]{37}";./attacks/rathnayake-rxxr2/home-brewed-nested-between23_2_6.txt;0.04;0.09;0.03;1.28;0.34;1.61;0.04;0.31;0.09;0.05;0.03;0.08;0.57;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.999999
