pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\d{19}_0+\d_0_(V|E)?_(-?(\d{2}|\d{4}))+_(-?\d{2})+\.db"", ""\d{19}_\d+_\d_[A-Z]?_\d{4}(-\d{2}){2}_(-?\d{2})+\.db";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_17.txt;0.04;0.04;0.17;1.69;TO;ERR;0.02;0.26;TO;0.04;0.03;TO;ERR;ERR;0;0;0;0;TO;ERR;0;0;TO;0;0;TO;ERR;ERR;50.000003
"\d{19}_0+\d_0_(V|E)?_(-?(\d{2}|\d{4}))+_(-?\d{2})+\.db"", ""\d{19}_\d+_\d_[A-Z]?_\d{4}(-\d{2}){2}_(-?\d{2})+\.db";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_20.txt;0.04;0.04;0.14;1.59;TO;ERR;0.01;0.32;TO;0.04;0.02;TO;ERR;ERR;0;0;0;0;TO;ERR;0;0;TO;0;0;TO;ERR;ERR;50.000004
"^ ([a-z][a-z\_-0-9]+){6,30}  $";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_24.txt;ERR;ERR;ERR;ERR;ERR;ERR;0.0;2.23;0.04;0.03;ERR;0.01;0.2;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;"empty range in char class: /^ ([a-z][a-z\_-0-9]+){6,30}  $/###0";0;ERR;0;;ERR;50.000002
"^(([a-z0-9]){1,63}\.?){1,255}$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_26.txt;TO;ERR;ERR;15.82;TO;ERR;31.82;0.3;TO;0.02;TO;TO;TO;TO;TO;ERR;ERR;0;TO;ERR;0;ERR;TO;0;TO;TO;TO;TO;50.000002
"^(([a-z0-9]\-*[a-z0-9]*){1,63}\.?){1,255}$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_31.txt;TO;ERR;ERR;83.14;TO;ERR;TO;2.01;TO;0.05;TO;TO;TO;TO;TO;ERR;ERR;0;TO;ERR;TO;ERR;TO;0;TO;TO;TO;TO;50.000002
^(([a-zA-Z]{3,30})+[ ]+([a-zA-Z]{3,30})+)+$;./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_35.txt;0.05;0.09;0.17;1.5;TO;ERR;0.11;0.28;TO;0.04;0.02;TO;ERR;ERR;0;0;0;0;TO;ERR;0;0;TO;0;0;TO;ERR;ERR;50.000027
^(([a-zA-Z]{3,30})+[ ]+([a-zA-Z]{3,30})+)+$;./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_39.txt;0.02;0.1;0.18;1.44;TO;ERR;0.1;0.28;TO;0.03;0.02;TO;ERR;ERR;0;0;0;0;TO;ERR;0;0;TO;0;0;TO;ERR;ERR;50.000001
"^(([a-zA-Z0-9\-]{1,63}\.?)+(\-[a-zA-Z0-9]+)){1,255}$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_44.txt;TO;0.59;ERR;1.44;TO;ERR;174.87;0.3;0.1;0.04;0.03;TO;ERR;ERR;TO;0;ERR;0;TO;ERR;0;ERR;0;0;0;TO;ERR;ERR;50.000001
"^(([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([a-zA-Z]{2,5}){1,25})+([,.](([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([a-zA-Z]{2,5}){1,25})+)*$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_49.txt;12.82;0.05;0.03;0.6;0.34;ERR;0.02;0.3;1.81;0.06;0.02;0.72;0.55;0.93;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;50.00004
"^(([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([a-zA-Z]{2,5}){1,25})+([.](([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([a-zA-Z]{2,5}){1,25})+)*$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_53.txt;15.14;0.05;0.02;0.62;0.39;ERR;0.02;0.27;1.84;0.05;0.03;0.7;0.55;0.9;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;50.00004
"^(([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([a-zA-Z]{2,5}){1,25})+(\s*[.]\s*(([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([a-zA-Z]{2,5}){1,25})+)*$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_57.txt;13.09;0.04;0.04;0.59;0.31;ERR;0.03;0.31;1.84;0.04;0.02;0.68;0.61;0.88;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;50.000001
"^((\+)?[1-9]{1,2})?([-\s\.])?((\(\d{1,4}\))|\d{1,4})(([-\s\.])?[0-9]{1,12}){1,2}$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_60.txt;0.12;0.04;0.02;1.01;0.36;ERR;0.02;0.24;2.78;0.04;0.06;0.7;0.59;0.83;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;50.0
"^((\d{0,9}[dh]\s?){0,1}(\d{0,9}m)?){1,3}\s*$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_63.txt;7.47;0.04;0.02;0.98;0.33;ERR;0.01;0.29;1.59;0.04;0.03;0.7;0.55;0.88;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;50.0
^((a{1,3}|b){1,4}|(a{1,4}|a?b|ba){1,3}|((a{2,3}|b){2}|aaba|abaa){2})$;./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_67.txt;0.09;0.04;0.04;0.63;0.36;ERR;0.01;0.29;2.58;0.04;0.02;0.69;0.56;0.89;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;50.000002
"^((xn-|[a-zA-Z0-9]+)((-[a-zA-Z0-9]+)+)?){1,61}(\.[a-zA-Z]{2,})?$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_72.txt;TO;0.58;0.17;1.57;TO;ERR;0.1;0.29;TO;0.02;ERR;TO;ERR;ERR;TO;0;0;0;TO;ERR;0;0;TO;0;ERR;TO;ERR;ERR;50.000001
"^([a-z0-9]([a-z0-9-]*[a-z0-9])*){1,60}\.cz$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_87.txt;0.05;0.07;0.19;1.5;TO;ERR;0.0;0.26;0.12;0.16;0.01;TO;TO;TO;0;0;0;0;TO;ERR;0;0;0;0;0;TO;TO;TO;50.000023
"^([a-z0-9]([a-z0-9-]*[a-z0-9])*){1,60}\.cz$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_90.txt;0.02;0.06;0.17;1.5;TO;ERR;0.01;0.33;0.12;0.14;0.02;TO;TO;TO;0;0;0;0;TO;ERR;0;0;0;0;0;TO;TO;TO;50.000002
"^([a-zA-Z0-9\s,.]+){50,}$";./attacks/rathnayake-rxxr2/stackoverflow-nested-between41_2_96.txt;0.02;0.01;0.0;0.38;TO;0.42;0.0;0.3;TO;0.02;TO;TO;TO;TO;0;0;0;0;TO;0;0;0;TO;0;TO;TO;TO;TO;12.500043
