pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\x20create\s+(aggregate\s+)*function\s+\S{50}";./attacks-gadget/bech3-nested-between_27_1.txt;0.03;0.09;1.08;2.03;4.59;1.47;0.66;1.74;76.93;69.52;0.77;1.23;2.49;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.8839
"^Accept\x2dLanguage\x3a\s*(\w{1,36}\s*(\x2e|\x2d|\x3b|\x3d|\x2c)\s*)*[^\x2d\x3b\x2c\x3d\n]{37}";./attacks-gadget/bech3-nested-between_50_1.txt;0.02;0.62;0.44;2.66;10.91;3.24;6.14;2.23;40.28;23.66;0.98;3.03;1.99;2.58;0;734886;186;186;186;186;186;186;186;734886;734886;186;186;186;49.37649
"^Location\s*\x3a\s*\w+\x3a\/\/([^\n]*\x3a)?[^\n]{128}";./attacks-gadget/bech3-nested-between_53_1.txt;0.19;0.46;2.94;TO;3.15;2.62;0.0;1.88;9.85;7.56;0.42;0.67;2.12;2.58;0;107537;0;TO;0;0;ERR;0;0;107537;107537;0;0;0;49.736631
"^Content-Disposition\x20(\s*|\s*\t?\x20\s+)[^\r\n]*\{[\da-fA-F]{8}(-[\da-fA-F]{4}){3}-[\da-fA-F]{12}\}";./attacks-gadget/snort-nested-between-RN2_00_1.txt;0.01;0.04;0.14;1.62;4.89;ERR;0.12;0.26;0.6;0.11;0.56;1.21;1.1;1.34;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;49.540266
"^Accept\x2dCharset\x3a\s*([^\x3b\x3d\x2c]{1,36}\s*(\x2d|\x3b|\x3d|\x2c)\s*)*[^\x2d\x3b\x2c\x3d\n]{37}";./attacks-gadget/snort-nested-between_03_1.txt;0.02;0.68;0.6;1.65;36.11;3.28;4.74;8.49;55.69;23.94;6.7;8.84;7.27;4.01;0;465690;19950;19950;19950;19950;19950;19950;19950;465690;465690;19950;19950;19950;49.74219
