pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"User-Agent\x3a \{[a-f0-9]{8}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{12}\}";./attacks-gadget/bech2-between_18_1.txt;0.0;0.06;0.53;1.64;2.59;2.16;0.3;1.92;20.6;27.72;0.97;1.1;1.25;1.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.098
"S-1-5-21-\d{5,15}\-\d{5,15}\-\d{5,15}-519 ";./attacks-gadget/sagan-between_00_2.txt;0.08;0.18;0.81;1.82;4.9;2.26;0.44;2.45;24.37;44.9;0.67;1.33;4.43;1.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.9968
"S-1-5-21-\d{5,15}\-\d{5,15}\-\d{5,15}-518 ";./attacks-gadget/sagan-between_00_3.txt;0.06;0.38;0.47;1.72;4.96;2.38;0.24;2.58;12.39;22.75;0.36;0.9;6.36;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.99865
"S-1-5-21-\d{5,15}\-\d{5,15}\-\d{5,15}-520 ";./attacks-gadget/sagan-between_00_4.txt;0.07;0.19;0.72;1.85;4.59;2.22;0.44;2.42;25.12;45.4;0.69;1.2;3.94;1.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.9968
"S-1-5-21-\d{5,15}\-\d{5,15}\-\d{5,15}-556 ";./attacks-gadget/sagan-between_00_5.txt;0.07;0.39;0.44;1.66;5.1;2.27;0.27;2.55;12.18;21.35;0.37;0.92;4.16;1.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.99865
"S-1-5-21-\d{5,15}\-\d{5,15}\-\d{5,15}-1101 ";./attacks-gadget/sagan-between_00_6.txt;0.08;0.17;0.76;1.84;4.78;2.31;0.41;2.44;25.6;47.27;0.62;1.08;4.02;1.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0
"S-1-5-21-\d{5,15}\-\d{5,15}\-\d{5,15}-512 ";./attacks-gadget/sagan-between_01_1.txt;0.08;0.19;0.76;1.79;4.92;2.26;0.46;2.47;25.66;47.86;0.7;1.26;4.66;1.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.9968
"S-1-5-21-\d{5,15}\-\d{5,15}\-\d{5,15}-500 ";./attacks-gadget/sagan-between_01_2.txt;0.06;0.39;0.45;1.75;4.95;2.31;0.27;2.6;13.34;24.14;0.39;0.94;4.25;1.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.99865
