pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"^http://\\.?video\\.google+\\.[A-Za-z0-9_]{2,3}/videoplay\\?docid=[[A-Za-z0-9_]-]{19}";./attacks-gadget/internetSources-between_9013_1.txt;0.01;0.07;0.57;1.54;2.2;1.78;0.28;1.9;35.8;37.21;0.5;0.96;1.22;2.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.097216
