pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
[A-Za-z0-9-_]{0,63};./attacks-gadget/uniq-between_150.txt;ERR;ERR;15.78;1.76;34.92;3.64;7.9;21.6;TO;TO;31.61;32.5;5.7;11.09;ERR;ERR;50000000;0;50000000;0;50000000;50000000;TO;TO;50000000;50000000;50000000;50000000;50.0
