pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"[0-9]{6,7}|[0-9]{9,10}"""", """"([^0-9]|\<)([0-9]{6,7}|[0-9]{9,10})([^0-9]|\>)";./attacks-gadget/stackoverflow-between_9397_1.txt;0.12;0.37;2.85;2.78;14.2;4.17;0.0;11.19;105.33;173.14;6.45;5.12;1.95;3.73;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.0
